target_id	length	eff_length	est_counts	tpm
YLR443W_mRNA	1347	1298	3.72989	0.236073
YOR122C_mRNA	381	332	303	74.9773
YJL149W_mRNA	1992	1943	32	1.35301
YKL100W-A_mRNA	90	41.0011	1.19939	2.40321
YOR256C_mRNA	2430	2381	96	3.31236
YAL030W_mRNA	354	305	76	20.471
YDL031W_mRNA	2988	2939	190	5.31104
YCR002C_mRNA	969	920	61	5.44713
YMR201C_mRNA	1116	1067	71	5.46663
YDR398W_mRNA	1932	1883	60	2.61774
YLR325C_mRNA	237	188	338	147.701
YKL035W_mRNA	1500	1451	465	26.3276
YER012W_mRNA	597	548	219	32.8314
YPR010C-A_mRNA	219	170	3792	1832.5
YBR040W_mRNA	897	848	7	0.678153
YHR175W_mRNA	570	521	9	1.41916
YCR035C_mRNA	1185	1136	56	4.04981
YPL223C_mRNA	507	458	203	36.413
YBR230C_mRNA	405	356	634	146.307
YAR027W_mRNA	708	659	14	1.74529
YOL137W_mRNA	1494	1445	20	1.13707
YOR350C_mRNA	1992	1943	56	2.36778
YPR056W_mRNA	1017	968	27	2.29147
YLL006W_mRNA	1281	1232	17	1.13361
YOR196C_mRNA	1245	1196	105	7.21246
YDR326C_mRNA	4317	4268	111	2.1366
YGR211W_mRNA	1461	1412	280	16.291
YPR006C_mRNA	1728	1679	119	5.82266
YKL084W_mRNA	351	302	4	1.08812
YCR066W_mRNA	1464	1415	15	0.870884
YJR063W_mRNA	378	329	16	3.9953
YER190W_mRNA	5046	4997	0	0
YMR232W_mRNA	2034	1985	5	0.206935
YGL204C_mRNA	306	257	1	0.319663
YDL052C_mRNA	912	863	61	5.8069
YER185W_mRNA	912	863	11	1.04715
YLR074C_mRNA	501	452	74	13.4499
YOR380W_mRNA	1641	1592	26	1.3417
YER189W_mRNA	369	320	0	0
YMR200W_mRNA	771	722	65	7.39608
YEL060C_mRNA	1908	1859	2018	89.1799
YFR018C_mRNA	1092	1043	19	1.49656
YMR297W_mRNA	1599	1550	663	35.1404
YDR536W_mRNA	1710	1661	222	10.9802
YOR314W-A_mRNA	111	62	0	0
YLR311C_mRNA	348	299	58	15.9361
YGR270W_mRNA	4140	4091	539.415	10.8323
YDR397C_mRNA	441	392	8.1836	1.71508
YEL052W_mRNA	1530	1481	140	7.76602
YLR191W_mRNA	1161	1112	38	2.8074
YNL311C_mRNA	2292	2243	65	2.38073
YKL207W_mRNA	762	713	79	9.10255
YDL116W_mRNA	2181	2132	30	1.156
YAL055W_mRNA	543	494	43	7.151
YJL067W_mRNA	351	302	127.511	34.687
YLR235C_mRNA	399	350	0	0
YIL004C_mRNA	429	380	18	3.89148
YJL164C_mRNA	1194	1145	217	15.5697
YER149C_mRNA	1263	1214	19.5234	1.32118
YML026C_mRNA	441	392	98.6773	20.6803
YOL097W-A_mRNA	186	137	1	0.59966
YFR034C_mRNA	939	890	23	2.12306
YJL223C_mRNA	363	314	0	0
YOR376W_mRNA	369	320	11	2.82402
YPR129W_mRNA	1050	1001	71.0948	5.83484
Q0250_mRNA	756	707	744	86.4528
YJL079C_mRNA	900	851	168	16.2183
YOR369C_mRNA	432	383	502	107.679
YNR007C_mRNA	933	884	29	2.69508
YLR364C-A_mRNA	123	74	0	0
YHR148W_mRNA	552	503	5	0.816634
YPR199C_mRNA	885	836	28	2.75155
YDR028C_mRNA	3045	2996	306	8.39083
YPL062W_mRNA	405	356	6	1.38461
YPR113W_mRNA	663	614	99	13.2462
YGR204W_mRNA	2841	2792	380	11.1813
YPL166W_mRNA	642	593	19	2.63223
YDL007W_mRNA	1314	1265	989	64.229
YML023C_mRNA	1671	1622	14	0.709092
YMR143W_mRNA	432	383	220.936	47.3906
YGR266W_mRNA	2106	2057	39	1.5576
YPR020W_mRNA	348	299	413	113.476
YMR073C_mRNA	606	557	32	4.71976
YNL291C_mRNA	1647	1598	18	0.925382
YNL195C_mRNA	786	737	310	34.5557
YBL027W_mRNA	570	521	296.294	46.7208
YDR236C_mRNA	657	608	22	2.97265
YDR011W_mRNA	4506	4457	336	6.1933
YDR155C_mRNA	489	440	532.312	99.3891
YGL070C_mRNA	369	320	18	4.62113
YPL160W_mRNA	3273	3224	182	4.63769
YML069W_mRNA	1659	1610	91	4.64345
YNL087W_mRNA	3537	3488	71	1.67227
YOL132W_mRNA	1416	1367	15	0.901463
YGL225W_mRNA	1014	965	83	7.06604
YER111C_mRNA	3282	3233	144	3.65917
YML050W_mRNA	936	887	24	2.22286
YDR414C_mRNA	1089	1040	16	1.2639
YDR026C_mRNA	1713	1664	64	3.15975
YBL100C_mRNA	315	266	973.441	300.645
YIR014W_mRNA	729	680	42	5.07418
YLR288C_mRNA	1425	1376	20	1.19409
YPL147W_mRNA	2613	2564	62	1.98655
YDL073W_mRNA	2955	2906	28	0.791567
YGL120C_mRNA	2304	2255	34	1.23868
YAL060W_mRNA	1149	1100	357	26.6625
YNL217W_mRNA	981	932	283	24.9457
YIR033W_mRNA	3342	3293	40	0.997915
YLL001W_mRNA	2274	2225	158	5.83381
YKR066C_mRNA	1086	1037	198	15.686
YLR409C_mRNA	2820	2771	23	0.681894
YHR208W_mRNA	1182	1133	106	7.68602
YNL029C_mRNA	1569	1520	30	1.62145
YHR001W_mRNA	1314	1265	51	3.31211
YLR099C_mRNA	1185	1136	95	6.87022
YJL156W-A_mRNA	222	173	17	8.07288
YLR131C_mRNA	2313	2264	63	2.28607
YER081W_mRNA	1410	1361	360.284	21.7477
YDL115C_mRNA	1062	1013	128	10.3807
YPL107W_mRNA	747	698	44	5.17872
YOR296W_mRNA	3870	3821	30	0.645015
YER010C_mRNA	705	656	36	4.50842
YML099W-A_mRNA	330	281	53.2947	15.5813
YLR362W_mRNA	2154	2105	31	1.20986
YJL106W_mRNA	1938	1889	22	0.956789
YOR260W_mRNA	1737	1688	54	2.62813
YBR261C_mRNA	699	650	23	2.90697
YIL105C_mRNA	2061	2012	163.475	6.67496
YPL169C_mRNA	1800	1751	65	3.04967
YDL145C_mRNA	3606	3557	137	3.16419
YPR169W-A_mRNA	219	170	0	0
YJL171C_mRNA	1191	1142	208	14.9631
YNR028W_mRNA	927	878	93	8.70189
YPR170W-A_mRNA	186	137	1.14154	0.684537
YER018C_mRNA	666	617	58	7.72268
YMR211W_mRNA	1428	1379	19	1.13192
YLR256W_mRNA	4509	4460	345	6.35491
YAL017W_mRNA	4071	4022	245	5.00437
YDR203W_mRNA	318	269	1.84777	0.564315
YJL058C_mRNA	1632	1583	9	0.467075
YOR373W_mRNA	2556	2507	49.2932	1.61532
YIL057C_mRNA	495	446	20	3.68401
YHR131C_mRNA	2553	2504	30.6184	1.00456
YLR068W_mRNA	456	407	72	14.5333
YPR014C_mRNA	330	281	1	0.292361
YHR049C-A_mRNA	297	248	74	24.5135
YDL104C_mRNA	1224	1175	26	1.81786
YIL017C_mRNA	2766	2717	133	4.02149
YNL009W_mRNA	1263	1214	20	1.35343
YBR034C_mRNA	1047	998	40	3.29272
YPR049C_mRNA	3537	3488	130	3.06191
YPL087W_mRNA	954	905	516	46.841
YJL132W_mRNA	2253	2204	54	2.01283
YIL132C_mRNA	642	593	5	0.692693
YKL117W_mRNA	651	602	376	51.3117
YKL140W_mRNA	1647	1598	147	7.55729
YPR115W_mRNA	3252	3203	96	2.46229
YOR163W_mRNA	567	518	24	3.80633
YMR283C_mRNA	1542	1493	18	0.990463
YKL007W_mRNA	807	758	83	8.99569
YNL024C-A_mRNA	219	170	15	7.24883
YDL149W_mRNA	2994	2945	62	1.72954
YLR101C_mRNA	396	347	33.8491	8.01388
YGR252W_mRNA	1320	1271	56	3.61966
YOR029W_mRNA	336	287	1	0.286249
YLR341W_mRNA	1434	1385	9	0.533849
YDR231C_mRNA	618	569	105.006	15.161
YDR045C_mRNA	333	284	6	1.73563
YPL184C_mRNA	1839	1790	208	9.54631
YPR111W_mRNA	1695	1646	39	1.94653
YPR203W_mRNA	309	260	8.2328	2.60136
YGL106W_mRNA	450	401	45	9.21921
YOL042W_mRNA	1092	1043	13	1.02396
YPR189W_mRNA	4299	4250	90	1.73972
YKL051W_mRNA	1062	1013	24	1.94638
YGR284C_mRNA	933	884	59	5.48309
YML078W_mRNA	549	500	190	31.2183
YOR316C_mRNA	1320	1271	41	2.65011
YOR326W_mRNA	4725	4676	365	6.41274
YLL054C_mRNA	2532	2483	35	1.15802
YOR293C-A_mRNA	150	101	0	0
YCR032W_mRNA	6504	6455	32	0.407267
YAR018C_mRNA	1308	1259	5	0.326264
YMR142C_mRNA	600	551	362.444	54.0399
YOL036W_mRNA	2286	2237	107.286	3.94005
YGR032W_mRNA	5688	5639	1462	21.2996
YOR072W-B_mRNA	162	113	1	0.727021
YKL022C_mRNA	2523	2474	102	3.38708
YIL070C_mRNA	801	752	129	14.0928
YPR034W_mRNA	1434	1385	17	1.00838
YPL189W_mRNA	1830	1781	40	1.84511
YJL172W_mRNA	1731	1682	159	7.76598
YOR332W_mRNA	702	653	460.107	57.8857
YMR203W_mRNA	1164	1115	121	8.9153
YDL075W_mRNA	342	293	460	128.978
YEL076C_mRNA	651	602	0	0
YNL334C_mRNA	669	620	17	2.25259
YMR077C_mRNA	666	617	53	7.05693
YOL002C_mRNA	954	905	48	4.35731
YKL021C_mRNA	1407	1358	21	1.27041
YDR415C_mRNA	1125	1076	13	0.992559
YNL319W_mRNA	441	392	1.86904	0.391703
YNL295W_mRNA	1575	1526	43	2.31494
YDR339C_mRNA	570	521	62	9.77641
YEL018C-A_mRNA	534	485	0	0
YGR174C_mRNA	513	464	120	21.2466
YMR245W_mRNA	621	572	13.8907	1.99505
YJR114W_mRNA	393	344	1.45114	0.346557
YPL246C_mRNA	789	740	42	4.66276
YNL192W_mRNA	3396	3347	145	3.55908
YDL213C_mRNA	678	629	180	23.5097
YKL148C_mRNA	1923	1874	1181	51.7733
YCL059C_mRNA	951	902	57	5.19151
YHR086W-A_mRNA	162	113	1	0.727021
YLR186W_mRNA	759	710	29	3.35556
YOR193W_mRNA	1131	1082	71	5.39084
YJL093C_mRNA	2076	2027	56	2.26965
YJL163C_mRNA	1668	1619	144	7.30703
YJR153W_mRNA	1086	1037	4	0.316889
YMR284W_mRNA	1809	1760	28	1.30699
YBR101C_mRNA	873	824	831	82.8513
YMR089C_mRNA	2478	2429	781	26.4149
YER072W_mRNA	390	341	71	17.1052
YJL179W_mRNA	330	281	15	4.38541
YNL149C_mRNA	390	341	91.148	21.9593
YGR208W_mRNA	930	881	11	1.02575
YHR141C_mRNA	321	272	273.837	82.7083
YHR170W_mRNA	1557	1508	39	2.12466
YDR096W_mRNA	2685	2636	350	10.9081
YPL020C_mRNA	1866	1817	141	6.37514
YER093C_mRNA	4293	4244	107	2.07126
YGL016W_mRNA	3246	3197	19	0.488243
YLR143W_mRNA	2058	2009	11	0.449819
YNL071W_mRNA	1449	1400	197	11.5602
YKL038W_mRNA	3513	3464	186	4.41124
YLR368W_mRNA	1797	1748	27	1.26896
YGR255C_mRNA	1440	1391	291	17.1867
YLR393W_mRNA	840	791	18	1.86948
YDL019C_mRNA	3852	3803	469	10.1315
YDL022W_mRNA	1176	1127	467.755	34.0973
YHL021C_mRNA	1398	1349	548	33.3729
YCR079W_mRNA	1329	1280	28	1.79711
YOR243C_mRNA	2031	1982	45	1.86524
YOR126C_mRNA	717	668	24	2.95162
YDR413C_mRNA	576	527	49.1171	7.6568
YDR391C_mRNA	699	650	16	2.02224
YJR080C_mRNA	1185	1136	117.8	8.51909
YMR134W_mRNA	714	665	25	3.08847
YNL089C_mRNA	477	428	2.60784	0.500568
YOR070C_mRNA	1914	1865	70	3.0835
YKL125W_mRNA	1884	1835	65	2.91006
YOR328W_mRNA	4695	4646	48	0.848765
YLR176C_mRNA	2436	2387	85	2.92544
YNL308C_mRNA	1776	1727	275	13.0817
YAL069W_mRNA	315	266	9.22703	2.84974
YGR146C-A_mRNA	162	113	3	2.18106
YJL037W_mRNA	675	626	10	1.31235
YDR091C_mRNA	1827	1778	21	0.970315
YHR078W_mRNA	1659	1610	45	2.29621
YGL194C_mRNA	1359	1310	45	2.82206
YJL104W_mRNA	450	401	92	18.8482
YAL063C_mRNA	3969	3920	32.2079	0.674997
YPL255W_mRNA	1158	1109	6	0.444473
Q0017_mRNA	162	113	2.5419	1.84801
YER178W_mRNA	1263	1214	373	25.2415
YNL239W_mRNA	1365	1316	109	6.8045
YMR290W-A_mRNA	348	299	7.05681	1.93893
YJL050W_mRNA	3222	3173	97	2.51146
YHR007C-A_mRNA	216	167	43	21.1533
YLR126C_mRNA	756	707	19	2.2078
YLR099W-A_mRNA	264	215	46	17.577
YPL196W_mRNA	822	773	109	11.5844
YPR135W_mRNA	2784	2735	34	1.02129
YGL138C_mRNA	1038	989	1	0.0830671
YHL044W_mRNA	708	659	6	0.747982
YER030W_mRNA	462	413	326	64.8475
YDR240C_mRNA	1479	1430	17	0.976648
YGR091W_mRNA	1485	1436	12	0.686518
YFR029W_mRNA	2037	1988	77	3.182
YKL048C_mRNA	1923	1874	31	1.35899
YOL056W_mRNA	912	863	4	0.38078
YPR044C_mRNA	354	305	145.147	39.0962
YOR098C_mRNA	3231	3182	108	2.78836
YJL002C_mRNA	1431	1382	124	7.37121
YNL275W_mRNA	1731	1682	68	3.3213
YDL244W_mRNA	1023	974	0	0
YDR179C_mRNA	489	440	23	4.29438
YPL061W_mRNA	1503	1454	428	24.1827
YDL165W_mRNA	576	527	85	13.2505
YGR200C_mRNA	2367	2318	39	1.38222
YDL140C_mRNA	5202	5153	563	8.97581
YJR084W_mRNA	1272	1223	30	2.01521
YMR095C_mRNA	675	626	6	0.787413
YDR120C_mRNA	1713	1664	90	4.44339
YDR003W_mRNA	633	584	41	5.76762
YOL110W_mRNA	714	665	8	0.988311
YGR191W_mRNA	1812	1763	45.5386	2.12203
YNR071C_mRNA	1029	980	2700	226.341
YOR213C_mRNA	747	698	7	0.823888
YJL220W_mRNA	453	404	0	0
YGR270C-A_mRNA	219	170	3.5848	1.73237
YJR034W_mRNA	327	278	80	23.6413
YHR214W-A_mRNA	486	437	0	0
YOR253W_mRNA	531	482	21	3.5793
YBL010C_mRNA	843	794	17	1.75895
YLR423C_mRNA	1254	1205	48	3.2725
YKL053W_mRNA	375	326	25.5453	6.43753
YJR019C_mRNA	1050	1001	35.4731	2.91132
YLR357W_mRNA	2670	2621	38.9853	1.22197
YOR008C-A_mRNA	225	176	2	0.933561
YHR161C_mRNA	1914	1865	129	5.68246
YBR053C_mRNA	1077	1028	90	7.19242
YBL059C-A_mRNA	330	281	172	50.2861
YPL238C_mRNA	390	341	377.198	90.8742
YLR197W_mRNA	1515	1466	31.9	1.78765
YOL113W_mRNA	1968	1919	59	2.52582
YPL052W_mRNA	879	830	43	4.25614
YHR074W_mRNA	2145	2096	50	1.95977
YKR093W_mRNA	1806	1757	197	9.21128
YFL003C_mRNA	2637	2588	12	0.380928
YHR164C_mRNA	4569	4520	87	1.58127
YPR112C_mRNA	2664	2615	76	2.38763
YGL227W_mRNA	2877	2828	98	2.8469
YDR499W_mRNA	2244	2195	31	1.16025
YOR060C_mRNA	774	725	9	1.01983
YER128W_mRNA	612	563	17	2.48065
YLR187W_mRNA	3081	3032	93	2.51988
YJR093C_mRNA	984	935	20	1.75729
YKL201C_mRNA	3537	3488	515.819	12.1492
YPL186C_mRNA	915	866	921.304	87.3998
YCR021C_mRNA	999	950	4003	346.168
YOL076W_mRNA	2391	2342	27	0.947114
YOR186C-A_mRNA	210	161	29.2667	14.9339
YPR148C_mRNA	1308	1259	304	19.8369
YBR255C-A_mRNA	363	314	79	20.6692
YGR081C_mRNA	633	584	13	1.82876
YJL201W_mRNA	1800	1751	46	2.15823
YGL243W_mRNA	1203	1154	8	0.569521
YJL161W_mRNA	543	494	72	11.9738
YGL194C-A_mRNA	243	194	7	2.9643
YGR148C_mRNA	468	419	405.339	79.4749
YDR166C_mRNA	2916	2867	86	2.46431
YDL092W_mRNA	441	392	89	18.6522
YKL123W_mRNA	381	332	76.6709	18.9722
YMR099C_mRNA	894	845	89	8.65284
YFR041C_mRNA	888	839	133	13.0231
YJR021C_mRNA	945	896	13	1.19196
YMR132C_mRNA	627	578	9	1.2792
YFL059W_mRNA	897	848	24.1667	2.34124
YGL136C_mRNA	963	914	33	2.96615
YDL041W_mRNA	354	305	0	0
YHL006W-A_mRNA	354	305	4.33656	1.16808
YBL042C_mRNA	1920	1871	29	1.27336
YBL039C_mRNA	1740	1691	13	0.631575
YFL062W_mRNA	1140	1091	580.165	43.687
YGR276C_mRNA	1662	1613	150	7.63981
YKL224C_mRNA	372	323	2.49293	0.634065
YPL280W_mRNA	714	665	2.8	0.345909
YML115C_mRNA	1608	1559	55	2.89829
YJL070C_mRNA	2667	2618	81	2.5418
YIL051C_mRNA	438	389	160	33.7906
YPR143W_mRNA	753	704	226.207	26.3973
YCL026C-A_mRNA	582	533	4	0.616536
YKL077W_mRNA	1179	1130	87	6.32508
YPL261C_mRNA	309	260	18	5.68754
YBR217W_mRNA	561	512	11	1.76501
YMR086W_mRNA	2883	2834	147.608	4.27894
YHR204W_mRNA	2391	2342	38	1.33298
YGL129C_mRNA	1353	1304	82	5.16609
YBR200W-A_mRNA	165	116	1	0.708219
YOR381W_mRNA	2136	2087	6	0.236186
YNL226W_mRNA	411	362	1	0.226943
YNL040W_mRNA	1371	1322	9	0.559289
YNL117W_mRNA	1665	1616	510	25.9271
YLL034C_mRNA	2514	2465	25	0.833198
YLL023C_mRNA	840	791	162	16.8253
YBL003C_mRNA	399	350	524.302	123.066
YKR103W_mRNA	3657	3608	19	0.432626
YDL241W_mRNA	372	323	4	1.01738
YDL082W_mRNA	600	551	58.5564	8.73068
YLR065C_mRNA	546	497	15	2.47948
YIL118W_mRNA	696	647	34	4.31718
YFR026C_mRNA	510	461	0	0
YOR113W_mRNA	2745	2696	71	2.16353
YFL014W_mRNA	330	281	5925	1732.24
YLL031C_mRNA	3054	3005	55	1.50364
YLR419W_mRNA	4308	4259	65	1.25381
YNL050C_mRNA	813	764	79	8.49492
YPL034W_mRNA	498	449	12.2141	2.23481
YGR053C_mRNA	852	803	99	10.1285
YGR069W_mRNA	336	287	447.333	128.049
YNL086W_mRNA	309	260	10	3.15975
YHL002C-A_mRNA	489	440	0	0
YDR277C_mRNA	1302	1253	56	3.67166
YDR291W_mRNA	3234	3185	42	1.08334
YER003C_mRNA	1290	1241	126	8.34112
YGL224C_mRNA	843	794	38	3.93177
YMR044W_mRNA	1428	1379	164	9.77023
YLR149C-A_mRNA	87	38.0035	5	10.8087
YNL017C_mRNA	339	290	8	2.2663
YGL193C_mRNA	312	263	35	10.933
YNR070W_mRNA	4002	3953	29	0.602694
YIL097W_mRNA	1551	1502	62	3.39115
YOR273C_mRNA	1980	1931	49	2.08468
YPL116W_mRNA	2094	2045	74	2.97279
YNR067C_mRNA	3354	3305	316	7.85491
YPL131W_mRNA	894	845	310	30.1391
YDR475C_mRNA	2631	2582	70	2.22724
YHL030W-A_mRNA	462	413	16.9952	3.38066
YGL020C_mRNA	708	659	40	4.98655
YKR104W_mRNA	921	872	4	0.37685
YDR244W_mRNA	1839	1790	123	5.64518
YDR407C_mRNA	3870	3821	66	1.41903
YLR294C_mRNA	330	281	943	275.696
YDR382W_mRNA	333	284	296	85.6246
Q0144_mRNA	330	281	4	1.16944
YNL305C_mRNA	894	845	397	38.5975
YCL046W_mRNA	324	275	0	0
YBR069C_mRNA	1860	1811	24	1.08872
YER163C_mRNA	699	650	61	7.70978
YPR017C_mRNA	432	383	14	3.003
YGL177W_mRNA	348	299	17	4.67093
YLR405W_mRNA	1104	1055	9	0.700834
YGL189C_mRNA	360	311	774.474	204.584
YDR102C_mRNA	333	284	0	0
YBR056W-A_mRNA	201	152	17	9.18821
YMR222C_mRNA	672	623	45	5.93403
YJL029C_mRNA	2469	2420	65	2.2066
YCR104W_mRNA	375	326	0	0
YDL188C_mRNA	1134	1085	86.3977	6.54181
YGR122W_mRNA	1209	1160	2	0.141644
YNL015W_mRNA	228	179	609	279.505
YKR024C_mRNA	2229	2180	24	0.904441
YGL003C_mRNA	1701	1652	54	2.6854
YPL012W_mRNA	3687	3638	52	1.17426
YAL046C_mRNA	357	308	17	4.53444
YJR010W_mRNA	1536	1487	257	14.1987
YDR405W_mRNA	792	743	248	27.4213
YNL146C-A_mRNA	195	146	8	4.50155
YCL001W_mRNA	567	518	55	8.72285
YOR161W-A_mRNA	81	32.0279	0	0
YHR163W_mRNA	750	701	50	5.85973
YDR443C_mRNA	4263	4214	51.1778	0.997728
YDR059C_mRNA	447	398	95	19.6095
YJR151W-A_mRNA	51	9.05163	0	0
YDR144C_mRNA	1791	1742	22	1.03753
YDL157C_mRNA	357	308	51	13.6033
YBR009C_mRNA	312	263	708.637	221.357
YFL066C_mRNA	1179	1130	36.4527	2.65019
YOL147C_mRNA	711	662	36	4.46755
YMR272W-A_mRNA	114	65	0	0
YOR338W_mRNA	1092	1043	161	12.6814
YIR034C_mRNA	1122	1073	127	9.72365
YEL005C_mRNA	849	800	41	4.21036
YIL109C_mRNA	2781	2732	98	2.94694
YDL058W_mRNA	5373	5324	572	8.8264
YDL096C_mRNA	327	278	2.31181	0.683176
YJR144W_mRNA	810	761	99	10.6875
YLR157C-C_mRNA	132	83	8064	7981.75
YGR210C_mRNA	1236	1187	85	5.88293
YHL046C_mRNA	363	314	0	0
YPL017C_mRNA	1500	1451	35	1.98165
YOR178C_mRNA	2382	2333	1378	48.5244
YAR020C_mRNA	168	119	2	1.38073
YHR056W-A_mRNA	435	386	0.214821	0.045721
YHL004W_mRNA	1185	1136	72	5.2069
YNL063W_mRNA	945	896	26	2.38391
YBL038W_mRNA	699	650	204	25.7835
YLR463C_mRNA	552	503	0	0
YDL155W_mRNA	1284	1235	27	1.79607
YOR188W_mRNA	3414	3365	83	2.02637
YDR147W_mRNA	1605	1556	25	1.31994
YDL191W_mRNA	363	314	295	77.1823
YBR056C-B_mRNA	159	110	0	0
YNL294C_mRNA	1602	1553	41	2.16889
YNR046W_mRNA	408	359	24	5.49215
YOL159C_mRNA	516	467	23	4.0461
YBR081C_mRNA	3999	3950	137	2.84937
YFL047W_mRNA	2145	2096	19	0.744711
YFR032C-A_mRNA	180	131	369	231.409
YFR056C_mRNA	369	320	2.40911	0.618489
YMR321C_mRNA	318	269	20.9242	6.39032
YNL167C_mRNA	1944	1895	124	5.37574
YNL280C_mRNA	1317	1268	30	1.94369
YER173W_mRNA	1980	1931	25	1.06361
YKR056W_mRNA	1920	1871	52	2.28326
YJL073W_mRNA	1938	1889	99	4.30555
YDL128W_mRNA	1236	1187	171	11.8351
YIL102C-A_mRNA	228	179	10	4.58957
YLR026C_mRNA	1023	974	54	4.5547
YDR310C_mRNA	3189	3140	130	3.40125
YLR267W_mRNA	1713	1664	8	0.394968
YKL203C_mRNA	7425	7376	95	1.0581
YNR002C_mRNA	849	800	68	6.98304
YGR079W_mRNA	1113	1064	86	6.64022
YNL036W_mRNA	666	617	694	92.4059
YGL115W_mRNA	969	920	80	7.14377
YKR054C_mRNA	12279	12230	278	1.86743
YGL105W_mRNA	1131	1082	123	9.33906
YEL065W_mRNA	1887	1838	9	0.402274
YJL022W_mRNA	309	260	0	0
YLR093C_mRNA	762	713	51	5.87633
YGR026W_mRNA	837	788	162	16.8894
YJR038C_mRNA	363	314	6.77005	1.77128
YML131W_mRNA	1098	1049	705	55.2127
YPL010W_mRNA	570	521	59	9.30336
YNL075W_mRNA	873	824	23	2.29312
YOR382W_mRNA	462	413	0	0
YEL055C_mRNA	3069	3020	77	2.09464
YGR087C_mRNA	1692	1643	37	1.85008
YKR057W_mRNA	264	215	145	55.4058
YOL071W_mRNA	489	440	80	14.937
YER029C_mRNA	591	542	157	23.7972
YDL160C-A_mRNA	243	194	11	4.65818
YLR085C_mRNA	1317	1268	31	2.00848
YOR363C_mRNA	2991	2942	18	0.502638
YGR278W_mRNA	1734	1685	21	1.02387
YDR127W_mRNA	4767	4718	288	5.01487
YGR042W_mRNA	816	767	37	3.96307
YLR246W_mRNA	1080	1031	34	2.70923
YNR058W_mRNA	1443	1394	4	0.235734
YCR054C_mRNA	1692	1643	10	0.500021
YML038C_mRNA	1329	1280	21	1.34783
YCR046C_mRNA	510	461	65	11.5834
YDR497C_mRNA	1755	1706	282	13.5799
YGR043C_mRNA	1002	953	732	63.1021
YKL133C_mRNA	1392	1343	56	3.42561
YOR069W_mRNA	2028	1979	40	1.6605
YGL165C_mRNA	579	530	60.6996	9.40882
YLR433C_mRNA	1662	1613	36	1.83355
YOR075W_mRNA	1041	992	79	6.54246
YGR110W_mRNA	1338	1289	64	4.07899
YGR089W_mRNA	2811	2762	132	3.92623
YPR173C_mRNA	1314	1265	138	8.96219
YDL162C_mRNA	357	308	2	0.533463
YFL044C_mRNA	906	857	21	2.01309
YIL105W-A_mRNA	141	92	40.525	36.1877
YPL233W_mRNA	651	602	6	0.818804
YPR024W_mRNA	2244	2195	96	3.59304
YGL158W_mRNA	1539	1490	4	0.220546
YFR011C_mRNA	513	464	118.506	20.982
YBR007C_mRNA	2211	2162	89	3.38189
YKL122C_mRNA	504	455	146	26.3613
YML122C_mRNA	381	332	3	0.74235
YPL152W-A_mRNA	99	50	0	0
YOR124C_mRNA	3819	3770	356	7.75772
YCR064C_mRNA	411	362	3	0.680829
YER089C_mRNA	1395	1346	52.8478	3.22557
YGR262C_mRNA	786	737	15	1.67205
YLR227C_mRNA	1482	1433	64	3.6691
YDR201W_mRNA	498	449	19	3.47642
YGL200C_mRNA	612	563	163	23.7851
YJR094W-A_mRNA	279	230	202.532	72.3421
YOR008W-B_mRNA	102	53	1	1.55006
YIL084C_mRNA	984	935	28	2.46021
YCL001W-B_mRNA	255	206	2	0.797606
YGL117W_mRNA	798	749	164	17.9882
YGL186C_mRNA	1740	1691	512	24.8744
YGR010W_mRNA	1188	1139	13.8045	0.995683
YLR012C_mRNA	300	251	1	0.327304
YHL009C_mRNA	993	944	13	1.13135
YLR111W_mRNA	333	284	2	0.578545
YLR152C_mRNA	1731	1682	45	2.19792
YLR370C_mRNA	537	488	79	13.2994
YMR036C_mRNA	1665	1616	50	2.54187
YML012W_mRNA	636	587	233	32.6094
YOL025W_mRNA	1983	1934	70	2.97349
YOR057W_mRNA	1188	1139	88	6.34723
YOR265W_mRNA	321	272	38	11.4773
YGR198W_mRNA	2454	2405	58	1.98125
YJL052W_mRNA	999	950	693.158	59.9424
YNL054W_mRNA	3498	3449	80	1.90556
YNR006W_mRNA	1869	1820	123.155	5.55912
YBR146W_mRNA	837	788	114	11.8851
YNR042W_mRNA	429	380	0	0
YGR137W_mRNA	375	326	20.0096	5.04252
YML100W_mRNA	3297	3248	844	21.3477
YPL187W_mRNA	498	449	8	1.46376
YGL058W_mRNA	519	470	87	15.2071
YNL261W_mRNA	1440	1391	17	1.00403
YOL127W_mRNA	429	380	415	89.7201
YOR107W_mRNA	930	881	26	2.4245
YGL226W_mRNA	372	323	76	19.3302
YGL055W_mRNA	1533	1484	170	9.4111
YIL039W_mRNA	1422	1373	43	2.5729
YLL026W_mRNA	2727	2678	11092	340.271
YGL184C_mRNA	1398	1349	169	10.292
YDR163W_mRNA	528	479	72	12.3487
YLR289W_mRNA	1938	1889	38	1.65264
YDL146W_mRNA	1476	1427	9	0.518136
YBR171W_mRNA	621	572	45	6.46311
YGL024W_mRNA	336	287	2.3702	0.678467
YPR191W_mRNA	1107	1058	2215	171.994
YER179W_mRNA	1005	956	4	0.343738
YFR022W_mRNA	2202	2153	89	3.39603
YHR138C_mRNA	345	296	749	207.881
YBL028C_mRNA	321	272	80	24.1628
YEL011W_mRNA	2115	2066	1766	70.224
YBR135W_mRNA	453	404	39	7.93065
YOL142W_mRNA	723	674	37	4.5099
