target_id	length	eff_length	est_counts	tpm
YOR256C_mRNA	2430	2381	86	3.74013
YAL030W_mRNA	354	305	71	24.105
YDL031W_mRNA	2988	2939	174	6.13052
YCR002C_mRNA	969	920	44	4.95236
YMR201C_mRNA	1116	1067	61	5.91988
YDR398W_mRNA	1932	1883	51	2.80458
YLR325C_mRNA	237	188	335	184.516
YKL035W_mRNA	1500	1451	397	28.3316
YER012W_mRNA	597	548	202	38.1697
YPR010C-A_mRNA	219	170	3633	2212.91
YBR040W_mRNA	897	848	3	0.366331
YHR175W_mRNA	570	521	20	3.97503
YCR035C_mRNA	1185	1136	48	4.37533
YPL223C_mRNA	507	458	142	32.1048
YBR230C_mRNA	405	356	495	143.98
YAR027W_mRNA	708	659	10	1.57131
YOL137W_mRNA	1494	1445	20	1.43321
YOR350C_mRNA	1992	1943	60	3.19762
YPR056W_mRNA	1017	968	22	2.3534
YLL006W_mRNA	1281	1232	21	1.76505
YOR196C_mRNA	1245	1196	109	9.4372
YDR326C_mRNA	4317	4268	114	2.76585
YGR211W_mRNA	1461	1412	232	17.0138
YPR006C_mRNA	1728	1679	98	6.04398
YKL084W_mRNA	351	302	3	1.02864
YCR066W_mRNA	1464	1415	6	0.439079
YJR063W_mRNA	378	329	21	6.60954
YER190W_mRNA	5046	4997	0	0
YMR232W_mRNA	2034	1985	10	0.52166
YGL204C_mRNA	306	257	2	0.805832
YDL052C_mRNA	912	863	43	5.15947
YER185W_mRNA	912	863	2	0.239976
YLR074C_mRNA	501	452	56	12.8291
YOR380W_mRNA	1641	1592	23	1.496
YER189W_mRNA	369	320	0	0
YMR200W_mRNA	771	722	70	10.0394
YEL060C_mRNA	1908	1859	1604	89.3455
YFR018C_mRNA	1092	1043	18	1.78705
YMR297W_mRNA	1599	1550	512	34.2047
YDR536W_mRNA	1710	1661	180	11.2215
YOR314W-A_mRNA	111	62	0	0
YLR311C_mRNA	348	299	52	18.0086
YGR270W_mRNA	4140	4091	525	13.2885
YDR397C_mRNA	441	392	8.89122	2.34868
YEL052W_mRNA	1530	1481	103	7.20162
YLR191W_mRNA	1161	1112	30	2.7936
YNL311C_mRNA	2292	2243	53	2.44678
YKL207W_mRNA	762	713	68	9.87568
YDL116W_mRNA	2181	2132	25	1.21423
YAL055W_mRNA	543	494	46	9.64226
YJL067W_mRNA	351	302	59.1605	20.2849
YLR235C_mRNA	399	350	0	0
YIL004C_mRNA	429	380	28	7.62996
YJL164C_mRNA	1194	1145	178	16.0976
YER149C_mRNA	1263	1214	14.1988	1.2111
YML026C_mRNA	441	392	96.1969	25.4111
YOL097W-A_mRNA	186	137	2	1.51167
YFR034C_mRNA	939	890	21	2.4433
YJL223C_mRNA	363	314	2.06293	0.680305
YOR376W_mRNA	369	320	3	0.970776
YPR129W_mRNA	1050	1001	89.2218	9.22963
Q0250_mRNA	756	707	922	135.039
YJL079C_mRNA	900	851	108	13.1414
YOR369C_mRNA	432	383	575	155.459
YNR007C_mRNA	933	884	39	4.56836
YLR364C-A_mRNA	123	74	0	0
YHR148W_mRNA	552	503	10	2.05864
YPR199C_mRNA	885	836	31	3.83975
YDR028C_mRNA	3045	2996	303	10.4725
YPL062W_mRNA	405	356	2	0.581738
YPR113W_mRNA	663	614	103	17.3707
YGR204W_mRNA	2841	2792	324	12.0165
YPL166W_mRNA	642	593	16	2.79391
YDL007W_mRNA	1314	1265	890	72.853
YML023C_mRNA	1671	1622	19	1.21297
YMR143W_mRNA	432	383	250.473	67.7188
YGR266W_mRNA	2106	2057	40	2.0136
YPR020W_mRNA	348	299	381	131.948
YMR073C_mRNA	606	557	27	5.01945
YNL291C_mRNA	1647	1598	12	0.777593
YNL195C_mRNA	786	737	256	35.9683
YBL027W_mRNA	570	521	293.717	58.3767
YDR236C_mRNA	657	608	16	2.72499
YDR011W_mRNA	4506	4457	305	7.08606
YDR155C_mRNA	489	440	450.825	106.097
YGL070C_mRNA	369	320	16	5.17747
YPL160W_mRNA	3273	3224	176	5.65282
YML069W_mRNA	1659	1610	63	4.05193
YNL087W_mRNA	3537	3488	77	2.28593
YOL132W_mRNA	1416	1367	22	1.66649
YGL225W_mRNA	1014	965	77	8.26249
YER111C_mRNA	3282	3233	126	4.03564
YML050W_mRNA	936	887	20	2.33482
YDR414C_mRNA	1089	1040	15	1.4935
YDR026C_mRNA	1713	1664	56	3.48484
YBL100C_mRNA	315	266	984.598	383.288
YIR014W_mRNA	729	680	34	5.17747
YLR288C_mRNA	1425	1376	11	0.827793
YPL147W_mRNA	2613	2564	51	2.05968
YDL073W_mRNA	2955	2906	32	1.14026
YGL120C_mRNA	2304	2255	43	1.97456
YAL060W_mRNA	1149	1100	257	24.1929
YNL217W_mRNA	981	932	253	28.1095
YIR033W_mRNA	3342	3293	53	1.6666
YLL001W_mRNA	2274	2225	139	6.46893
YKR066C_mRNA	1086	1037	177	17.6743
YLR409C_mRNA	2820	2771	41	1.53213
YHR208W_mRNA	1182	1133	97	8.86522
YNL029C_mRNA	1569	1520	25	1.70312
YHR001W_mRNA	1314	1265	38	3.11058
YLR099C_mRNA	1185	1136	53	4.83109
YJL156W-A_mRNA	222	173	20	11.971
YLR131C_mRNA	2313	2264	48	2.19539
YER081W_mRNA	1410	1361	274.621	20.8941
YDL115C_mRNA	1062	1013	126	12.8798
YPL107W_mRNA	747	698	40	5.93407
YOR296W_mRNA	3870	3821	46	1.2466
YER010C_mRNA	705	656	50	7.89249
YML099W-A_mRNA	330	281	31.0199	11.4309
YLR362W_mRNA	2154	2105	24	1.18061
YJL106W_mRNA	1938	1889	16	0.877073
YOR260W_mRNA	1737	1688	56	3.43529
YBR261C_mRNA	699	650	24	3.82336
YIL105C_mRNA	2061	2012	141.469	7.28082
YPL169C_mRNA	1800	1751	57	3.37083
YDL145C_mRNA	3606	3557	147	4.27938
YPR169W-A_mRNA	219	170	2.09873	1.27837
YJL171C_mRNA	1191	1142	186	16.8653
YNR028W_mRNA	927	878	97	11.44
YPR170W-A_mRNA	186	137	0	0
YER018C_mRNA	666	617	30	5.03482
YMR211W_mRNA	1428	1379	19	1.42671
YLR256W_mRNA	4509	4460	278	6.45443
YAL017W_mRNA	4071	4022	199	5.12341
YDR203W_mRNA	318	269	0	0
YJL058C_mRNA	1632	1583	7	0.457894
YOR373W_mRNA	2556	2507	34.3803	1.42005
YIL057C_mRNA	495	446	14	3.25043
YHR131C_mRNA	2553	2504	21.2243	0.8777
YLR068W_mRNA	456	407	48	12.2122
YPR014C_mRNA	330	281	2	0.737007
YHR049C-A_mRNA	297	248	75	31.3154
YDL104C_mRNA	1224	1175	23	2.02693
YIL017C_mRNA	2766	2717	126	4.80207
YNL009W_mRNA	1263	1214	23	1.96181
YBR034C_mRNA	1047	998	34	3.52774
YPR049C_mRNA	3537	3488	101	2.99842
YPL087W_mRNA	954	905	487	55.7222
YJL132W_mRNA	2253	2204	37	1.73835
YIL132C_mRNA	642	593	9	1.57158
YKL117W_mRNA	651	602	267	45.9264
YKL140W_mRNA	1647	1598	141	9.13672
YPR115W_mRNA	3252	3203	98	3.16823
YOR163W_mRNA	567	518	31	6.19697
YMR283C_mRNA	1542	1493	25	1.73392
YKL007W_mRNA	807	758	73	9.97244
YNL024C-A_mRNA	219	170	14	8.5276
YDL149W_mRNA	2994	2945	71	2.49644
YLR101C_mRNA	396	347	31.2813	9.33476
YGR252W_mRNA	1320	1271	45	3.66619
YOR029W_mRNA	336	287	1	0.360799
YLR341W_mRNA	1434	1385	15	1.12147
YDR231C_mRNA	618	569	87.8243	15.9827
YDR045C_mRNA	333	284	11	4.01072
YPL184C_mRNA	1839	1790	182	10.5285
YPR111W_mRNA	1695	1646	40	2.51639
YPR203W_mRNA	309	260	14.8593	5.91798
YGL106W_mRNA	450	401	48	12.3949
YOL042W_mRNA	1092	1043	14	1.38993
YPR189W_mRNA	4299	4250	84	2.04662
YKL051W_mRNA	1062	1013	20	2.04441
YGR284C_mRNA	933	884	46	5.38832
YML078W_mRNA	549	500	160	33.1358
YOR316C_mRNA	1320	1271	26	2.11824
YOR326W_mRNA	4725	4676	366	8.10502
YLL054C_mRNA	2532	2483	36	1.50132
YOR293C-A_mRNA	150	101	2	2.05048
YCR032W_mRNA	6504	6455	46	0.73792
YAR018C_mRNA	1308	1259	7	0.575732
YMR142C_mRNA	600	551	335.695	63.0872
YOL036W_mRNA	2286	2237	104.317	4.82878
YGR032W_mRNA	5688	5639	1336	24.5331
YOR072W-B_mRNA	162	113	1.07002	0.980534
YKL022C_mRNA	2523	2474	69	2.888
YIL070C_mRNA	801	752	129	17.7631
YPR034W_mRNA	1434	1385	36	2.69154
YPL189W_mRNA	1830	1781	49	2.84892
YJL172W_mRNA	1731	1682	153	9.41918
YOR332W_mRNA	702	653	416.108	65.9843
YMR203W_mRNA	1164	1115	110	10.2156
YDL075W_mRNA	342	293	458	161.862
YEL076C_mRNA	651	602	0	0
YNL334C_mRNA	669	620	6	1.00209
YMR077C_mRNA	666	617	49	8.22354
YOL002C_mRNA	954	905	40	4.57677
YKL021C_mRNA	1407	1358	15	1.14377
YDR415C_mRNA	1125	1076	25	2.40589
YNL319W_mRNA	441	392	2.33571	0.616993
YNL295W_mRNA	1575	1526	41	2.78213
YDR339C_mRNA	570	521	64	12.7201
YEL018C-A_mRNA	534	485	0	0
YGR174C_mRNA	513	464	93	20.7545
YMR245W_mRNA	621	572	20.9849	3.7989
YJR114W_mRNA	393	344	1.14254	0.343922
YPL246C_mRNA	789	740	32	4.47781
YNL192W_mRNA	3396	3347	122	3.77443
YDL213C_mRNA	678	629	151	24.8585
YKL148C_mRNA	1923	1874	950	52.493
YCL059C_mRNA	951	902	60	6.88799
YHR086W-A_mRNA	162	113	0	0
YLR186W_mRNA	759	710	18	2.6252
YOR193W_mRNA	1131	1082	51	4.8808
YJL093C_mRNA	2076	2027	55	2.80968
YJL163C_mRNA	1668	1619	132	8.44257
YJR153W_mRNA	1086	1037	7	0.698984
YMR284W_mRNA	1809	1760	28	1.64738
YBR101C_mRNA	873	824	703	88.3438
YMR089C_mRNA	2478	2429	643	27.4114
YER072W_mRNA	390	341	73	22.1675
YJL179W_mRNA	330	281	21	7.73857
YNL149C_mRNA	390	341	60.2354	18.2913
YGR208W_mRNA	930	881	17	1.99812
YHR141C_mRNA	321	272	265.145	100.94
YHR170W_mRNA	1557	1508	29	1.99134
YDR096W_mRNA	2685	2636	336	13.199
YPL020C_mRNA	1866	1817	131	7.46559
YER093C_mRNA	4293	4244	88	2.14711
YGL016W_mRNA	3246	3197	27	0.874518
YLR143W_mRNA	2058	2009	15	0.773142
YNL071W_mRNA	1449	1400	164	12.1301
YKL038W_mRNA	3513	3464	166	4.96224
YLR368W_mRNA	1797	1748	29	1.71793
YGR255C_mRNA	1440	1391	263	19.5784
YLR393W_mRNA	840	791	9	1.17819
YDL019C_mRNA	3852	3803	451	12.28
YDL022W_mRNA	1176	1127	366.395	33.6646
YHL021C_mRNA	1398	1349	502	38.5336
YCR079W_mRNA	1329	1280	26	2.10335
YOR243C_mRNA	2031	1982	38	1.98531
YOR126C_mRNA	717	668	22	3.41031
YDR413C_mRNA	576	527	7.06061	1.38733
YDR391C_mRNA	699	650	13	2.07099
YJR080C_mRNA	1185	1136	135.219	12.3255
YMR134W_mRNA	714	665	18	2.80284
YNL089C_mRNA	477	428	10.9273	2.64373
YOR070C_mRNA	1914	1865	45	2.49851
YKL125W_mRNA	1884	1835	68	3.83725
YOR328W_mRNA	4695	4646	29	0.646348
YLR176C_mRNA	2436	2387	75	3.25354
YNL308C_mRNA	1776	1727	226	13.5508
YAL069W_mRNA	315	266	6.23722	2.42805
YGR146C-A_mRNA	162	113	2	1.83273
YJL037W_mRNA	675	626	3	0.496243
YDR091C_mRNA	1827	1778	24	1.39774
YHR078W_mRNA	1659	1610	51	3.28014
YGL194C_mRNA	1359	1310	33	2.6085
YJL104W_mRNA	450	401	86	22.2076
YAL063C_mRNA	3969	3920	21.5176	0.568401
YPL255W_mRNA	1158	1109	8	0.746975
Q0017_mRNA	162	113	0	0
YER178W_mRNA	1263	1214	358	30.536
YNL239W_mRNA	1365	1316	92	7.23902
YMR290W-A_mRNA	348	299	5.45228	1.88823
YJL050W_mRNA	3222	3173	81	2.6434
YHR007C-A_mRNA	216	167	41	25.4223
YLR126C_mRNA	756	707	12	1.75756
YLR099W-A_mRNA	264	215	54	26.0078
YPL196W_mRNA	822	773	104	13.9316
YPR135W_mRNA	2784	2735	45	1.70374
YGL138C_mRNA	1038	989	5	0.523506
YHL044W_mRNA	708	659	6	0.942787
YER030W_mRNA	462	413	278	69.7016
YDR240C_mRNA	1479	1430	25	1.8103
YGR091W_mRNA	1485	1436	11	0.793206
YFR029W_mRNA	2037	1988	81	4.21907
YKL048C_mRNA	1923	1874	40	2.21023
YOL056W_mRNA	912	863	6	0.719927
YPR044C_mRNA	354	305	82.1221	27.881
YOR098C_mRNA	3231	3182	98	3.18914
YJL002C_mRNA	1431	1382	86	6.44374
YNL275W_mRNA	1731	1682	58	3.57067
YDL244W_mRNA	1023	974	0	0
YDR179C_mRNA	489	440	22	5.17747
YPL061W_mRNA	1503	1454	347	24.7123
YDL165W_mRNA	576	527	85	16.7015
YGR200C_mRNA	2367	2318	48	2.14425
YDL140C_mRNA	5202	5153	501	10.0676
YJR084W_mRNA	1272	1223	24	2.03204
YMR095C_mRNA	675	626	4	0.661658
YDR120C_mRNA	1713	1664	70	4.35605
YDR003W_mRNA	633	584	34	6.02856
YOL110W_mRNA	714	665	7	1.08999
YGR191W_mRNA	1812	1763	32.9697	1.93647
YNR071C_mRNA	1029	980	2413	254.964
YOR213C_mRNA	747	698	8	1.18681
YJL220W_mRNA	453	404	0	0
YGR270C-A_mRNA	219	170	0	0
YJR034W_mRNA	327	278	94	35.0131
YHR214W-A_mRNA	486	437	0	0
YOR253W_mRNA	531	482	23	4.94116
YBL010C_mRNA	843	794	8	1.04332
YLR423C_mRNA	1254	1205	48	4.12479
YKL053W_mRNA	375	326	12.5989	4.00187
YJR019C_mRNA	1050	1001	24	2.4827
YLR357W_mRNA	2670	2621	44.1357	1.7437
YOR008C-A_mRNA	225	176	3	1.76505
YHR161C_mRNA	1914	1865	119	6.60718
YBR053C_mRNA	1077	1028	108	10.8787
YBL059C-A_mRNA	330	281	161	59.329
YPL238C_mRNA	390	341	334.363	101.534
YLR197W_mRNA	1515	1466	36.8429	2.60236
YOL113W_mRNA	1968	1919	40	2.1584
YPL052W_mRNA	879	830	47	5.86364
YHR074W_mRNA	2145	2096	53	2.61838
YKR093W_mRNA	1806	1757	177	10.4316
YFL003C_mRNA	2637	2588	17	0.680193
YHR164C_mRNA	4569	4520	102	2.33674
YPR112C_mRNA	2664	2615	89	3.52424
YGL227W_mRNA	2877	2828	82	3.00249
YDR499W_mRNA	2244	2195	37	1.74548
YOR060C_mRNA	774	725	11	1.57109
YER128W_mRNA	612	563	26	4.78203
YLR187W_mRNA	3081	3032	92	3.142
YJR093C_mRNA	984	935	17	1.88272
YKL201C_mRNA	3537	3488	468.326	13.9033
YPL186C_mRNA	915	866	842.041	100.685
YCR021C_mRNA	999	950	3060	333.538
YOL076W_mRNA	2391	2342	54	2.38756
YOR186C-A_mRNA	210	161	19.8356	12.7575
YPR148C_mRNA	1308	1259	286	23.5227
YBR255C-A_mRNA	363	314	65	21.4354
YGR081C_mRNA	633	584	17	3.01428
YJL201W_mRNA	1800	1751	56	3.31169
YGL243W_mRNA	1203	1154	11	0.98704
YJL161W_mRNA	543	494	72	15.0922
YGL194C-A_mRNA	243	194	6	3.20256
YGR148C_mRNA	468	419	431.076	106.534
YDR166C_mRNA	2916	2867	81	2.92553
YDL092W_mRNA	441	392	63	16.6419
YKL123W_mRNA	381	332	69.5567	21.6945
YMR099C_mRNA	894	845	76	9.31332
YFR041C_mRNA	888	839	118	14.5636
YJR021C_mRNA	945	896	11	1.27125
YMR132C_mRNA	627	578	8	1.43321
YFL059W_mRNA	897	848	26	3.17486
YGL136C_mRNA	963	914	32	3.62536
YDL041W_mRNA	354	305	0	0
YHL006W-A_mRNA	354	305	5.44142	1.8474
YBL042C_mRNA	1920	1871	33	1.82637
YBL039C_mRNA	1740	1691	20	1.22471
YFL062W_mRNA	1140	1091	471.85	44.7844
YGR276C_mRNA	1662	1613	121	7.76781
YKL224C_mRNA	372	323	3.55946	1.14111
YPL280W_mRNA	714	665	0	0
YML115C_mRNA	1608	1559	61	4.05165
YJL070C_mRNA	2667	2618	70	2.7687
YIL051C_mRNA	438	389	130	34.6052
YPR143W_mRNA	753	704	222.727	32.7602
YCL026C-A_mRNA	582	533	3	0.58283
YKL077W_mRNA	1179	1130	76	6.96439
YPL261C_mRNA	309	260	22	8.76188
YBR217W_mRNA	561	512	6	1.21347
YMR086W_mRNA	2883	2834	129.358	4.72653
YHR204W_mRNA	2391	2342	20	0.884282
YGL129C_mRNA	1353	1304	79	6.27332
YBR200W-A_mRNA	165	116	3	2.678
YOR381W_mRNA	2136	2087	7	0.347315
YNL226W_mRNA	411	362	1	0.286048
YNL040W_mRNA	1371	1322	9	0.704951
YNL117W_mRNA	1665	1616	434	27.8097
YLL034C_mRNA	2514	2465	34	1.42827
YLL023C_mRNA	840	791	148	19.3746
YBL003C_mRNA	399	350	518.637	153.442
YKR103W_mRNA	3657	3608	27	0.774899
YDL241W_mRNA	372	323	1	0.320587
YDL082W_mRNA	600	551	60.3046	11.333
YLR065C_mRNA	546	497	16	3.33358
YIL118W_mRNA	696	647	51	8.16232
YFR026C_mRNA	510	461	1	0.224619
YOR113W_mRNA	2745	2696	75	2.88064
YFL014W_mRNA	330	281	4793	1766.24
YLL031C_mRNA	3054	3005	60	2.06754
YLR419W_mRNA	4308	4259	69	1.6776
YNL050C_mRNA	813	764	77	10.4363
YPL034W_mRNA	498	449	4.95747	1.1433
YGR053C_mRNA	852	803	81	10.4452
YGR069W_mRNA	336	287	483.457	174.431
YNL086W_mRNA	309	260	11	4.38094
YHL002C-A_mRNA	489	440	2.80254	0.659548
YDR277C_mRNA	1302	1253	60	4.95847
YDR291W_mRNA	3234	3185	53	1.72311
YER003C_mRNA	1290	1241	104	8.67779
YGL224C_mRNA	843	794	46	5.99909
YMR044W_mRNA	1428	1379	121	9.08592
YLR149C-A_mRNA	87	38.0035	0	0
YNL017C_mRNA	339	290	6	2.1424
YGL193C_mRNA	312	263	17	6.69331
YNR070W_mRNA	4002	3953	17	0.445318
YIL097W_mRNA	1551	1502	80	5.51528
YOR273C_mRNA	1980	1931	42	2.25224
YPL116W_mRNA	2094	2045	82	4.1521
YNR067C_mRNA	3354	3305	295	9.24269
YPL131W_mRNA	894	845	290	35.5377
YDR475C_mRNA	2631	2582	53	2.12553
YHL030W-A_mRNA	462	413	13.2709	3.32734
YGL020C_mRNA	708	659	48	7.5423
YKR104W_mRNA	921	872	10	1.18749
YDR244W_mRNA	1839	1790	114	6.59477
YDR407C_mRNA	3870	3821	58	1.57181
YLR294C_mRNA	330	281	940	346.393
YDR382W_mRNA	333	284	232	84.5897
Q0144_mRNA	330	281	2	0.737007
YNL305C_mRNA	894	845	329	40.3169
YCL046W_mRNA	324	275	0	0
YBR069C_mRNA	1860	1811	20	1.14356
YER163C_mRNA	699	650	47	7.48742
YPR017C_mRNA	432	383	12	3.24437
YGL177W_mRNA	348	299	10	3.46319
YLR405W_mRNA	1104	1055	15	1.47227
YGL189C_mRNA	360	311	740.446	246.536
YDR102C_mRNA	333	284	3	1.09383
YBR056W-A_mRNA	201	152	6.99996	4.7687
YMR222C_mRNA	672	623	30	4.98633
YJL029C_mRNA	2469	2420	62	2.65292
YCR104W_mRNA	375	326	0	0
YDL188C_mRNA	1134	1085	75.4827	7.20386
YGR122W_mRNA	1209	1160	4	0.357067
YNL015W_mRNA	228	179	571	330.317
YKR024C_mRNA	2229	2180	28	1.32999
YGL003C_mRNA	1701	1652	46	2.88334
YPL012W_mRNA	3687	3638	75	2.13475
YAL046C_mRNA	357	308	12	4.03439
YJR010W_mRNA	1536	1487	232	16.1557
YDR405W_mRNA	792	743	216	30.1032
YNL146C-A_mRNA	195	146	8	5.67394
YCL001W_mRNA	567	518	41	8.196
YOR161W-A_mRNA	81	32.0279	0	0
YHR163W_mRNA	750	701	45	6.64725
YDR443C_mRNA	4263	4214	38	0.933763
YDR059C_mRNA	447	398	105	27.3183
YJR151W-A_mRNA	51	9.05163	0	0
YDR144C_mRNA	1791	1742	17	1.01053
YDL157C_mRNA	357	308	41	13.7842
YBR009C_mRNA	312	263	736.469	289.966
YFL066C_mRNA	1179	1130	25.5099	2.33765
YOL147C_mRNA	711	662	41	6.41318
YMR272W-A_mRNA	114	65	0	0
YOR338W_mRNA	1092	1043	123	12.2115
YIR034C_mRNA	1122	1073	89	8.58891
YEL005C_mRNA	849	800	40	5.17747
YIL109C_mRNA	2781	2732	105	3.97976
YDL058W_mRNA	5373	5324	562	10.9307
YDL096C_mRNA	327	278	2.95113	1.09924
YJR144W_mRNA	810	761	80	10.8856
YLR157C-C_mRNA	132	83	4673	5829.96
YGR210C_mRNA	1236	1187	64	5.58312
YHL046C_mRNA	363	314	0	0
YPL017C_mRNA	1500	1451	41	2.92593
YOR178C_mRNA	2382	2333	1195	53.0397
YAR020C_mRNA	168	119	1	0.870163
YHR056W-A_mRNA	435	386	0.857619	0.230067
YHL004W_mRNA	1185	1136	61	5.56031
YNL063W_mRNA	945	896	35	4.0449
YBL038W_mRNA	699	650	182	28.9938
YLR463C_mRNA	552	503	0	0
YDL155W_mRNA	1284	1235	38	3.18614
YOR188W_mRNA	3414	3365	70	2.15407
YDR147W_mRNA	1605	1556	17	1.13132
YDL191W_mRNA	363	314	367.155	121.079
YBR056C-B_mRNA	159	110	3.78991e-05	3.56766e-05
YNL294C_mRNA	1602	1553	55	3.66724
YNR046W_mRNA	408	359	12	3.46126
YOL159C_mRNA	516	467	24	5.3216
YBR081C_mRNA	3999	3950	154	4.03712
YFL047W_mRNA	2145	2096	27	1.33389
YFR032C-A_mRNA	180	131	430	339.895
YFR056C_mRNA	369	320	6	1.94155
YMR321C_mRNA	318	269	6.88636	2.65085
YNL167C_mRNA	1944	1895	129	7.04901
YNL280C_mRNA	1317	1268	17	1.38828
YER173W_mRNA	1980	1931	24	1.28699
YKR056W_mRNA	1920	1871	48	2.65653
YJL073W_mRNA	1938	1889	87	4.76908
YDL128W_mRNA	1236	1187	133	11.6024
YIL102C-A_mRNA	228	179	4	2.31395
YLR026C_mRNA	1023	974	45	4.78411
YDR310C_mRNA	3189	3140	134	4.41899
YLR267W_mRNA	1713	1664	15	0.933438
YKL203C_mRNA	7425	7376	89	1.24944
YNR002C_mRNA	849	800	49	6.3424
YGR079W_mRNA	1113	1064	61	5.93658
YNL036W_mRNA	666	617	645	108.249
YGL115W_mRNA	969	920	66	7.42855
YKR054C_mRNA	12279	12230	251	2.12518
YGL105W_mRNA	1131	1082	117	11.1971
YEL065W_mRNA	1887	1838	14	0.788733
YJL022W_mRNA	309	260	1.60267	0.638291
YLR093C_mRNA	762	713	61	8.85907
YGR026W_mRNA	837	788	154	20.2368
YJR038C_mRNA	363	314	2.83006	0.933285
YML131W_mRNA	1098	1049	620	61.2018
YPL010W_mRNA	570	521	79	15.7014
YNL075W_mRNA	873	824	23	2.89034
YOR382W_mRNA	462	413	0	0
YEL055C_mRNA	3069	3020	80	2.74303
YGR087C_mRNA	1692	1643	31	1.95376
YKR057W_mRNA	264	215	110	52.9788
YOL071W_mRNA	489	440	81	19.0625
YER029C_mRNA	591	542	137	26.1739
YDL160C-A_mRNA	243	194	8	4.27008
YLR085C_mRNA	1317	1268	30	2.44991
YOR363C_mRNA	2991	2942	30	1.05591
YGR278W_mRNA	1734	1685	27	1.65925
YDR127W_mRNA	4767	4718	234	5.13577
YGR042W_mRNA	816	767	51	6.8853
YLR246W_mRNA	1080	1031	39	3.917
YNR058W_mRNA	1443	1394	10	0.742822
YCR054C_mRNA	1692	1643	11	0.693271
YML038C_mRNA	1329	1280	20	1.61796
YCR046C_mRNA	510	461	45	10.1079
YDR497C_mRNA	1755	1706	270	16.3882
YGR043C_mRNA	1002	953	609	66.1717
YKL133C_mRNA	1392	1343	40	3.08412
YOR069W_mRNA	2028	1979	39	2.04064
YGL165C_mRNA	579	530	41.071	8.0243
YLR433C_mRNA	1662	1613	35	2.24689
YOR075W_mRNA	1041	992	76	7.93322
YGR110W_mRNA	1338	1289	57	4.57899
YGR089W_mRNA	2811	2762	120	4.49889
YPR173C_mRNA	1314	1265	113	9.24987
YDL162C_mRNA	357	308	1	0.336199
YFL044C_mRNA	906	857	16	1.93325
YIL105W-A_mRNA	141	92	25.5313	28.7364
YPL233W_mRNA	651	602	16	2.75214
YPR024W_mRNA	2244	2195	73	3.44379
YGL158W_mRNA	1539	1490	4	0.277985
YFR011C_mRNA	513	464	97.3389	21.7228
YBR007C_mRNA	2211	2162	90	4.31057
YKL122C_mRNA	504	455	143	32.5441
YML122C_mRNA	381	332	3	0.935688
YPL152W-A_mRNA	99	50	1	2.07099
YOR124C_mRNA	3819	3770	343	9.42108
YCR064C_mRNA	411	362	1	0.286048
YER089C_mRNA	1395	1346	41.2117	3.17047
YGR262C_mRNA	786	737	17	2.38852
YLR227C_mRNA	1482	1433	44	3.17947
YDR201W_mRNA	498	449	16	3.68996
YGL200C_mRNA	612	563	155	28.5083
YJR094W-A_mRNA	279	230	178	80.1383
YOR008W-B_mRNA	102	53	0	0
YIL084C_mRNA	984	935	37	4.09768
YCL001W-B_mRNA	255	206	1	0.502667
YGL117W_mRNA	798	749	137	18.9403
YGL186C_mRNA	1740	1691	426	26.0864
YGR010W_mRNA	1188	1139	14.7295	1.3391
YLR012C_mRNA	300	251	0	0
YHL009C_mRNA	993	944	11	1.20661
YLR111W_mRNA	333	284	1	0.364611
YLR152C_mRNA	1731	1682	41	2.52409
YLR370C_mRNA	537	488	73	15.49
YMR036C_mRNA	1665	1616	39	2.49903
YML012W_mRNA	636	587	182	32.1056
YOL025W_mRNA	1983	1934	48	2.57
YOR057W_mRNA	1188	1139	82	7.45483
YOR265W_mRNA	321	272	35	13.3244
YGR198W_mRNA	2454	2405	55	2.36807
YJL052W_mRNA	999	950	588.145	64.1074
YNL054W_mRNA	3498	3449	84	2.52193
YNR006W_mRNA	1869	1820	118.602	6.74791
YBR146W_mRNA	837	788	85	11.1697
YNR042W_mRNA	429	380	0	0
YGR137W_mRNA	375	326	15.5042	4.92471
YML100W_mRNA	3297	3248	743	23.6876
YPL187W_mRNA	498	449	16	3.68996
YGL058W_mRNA	519	470	59	12.9988
YNL261W_mRNA	1440	1391	23	1.71218
YOL127W_mRNA	429	380	447	121.807
YOR107W_mRNA	930	881	31	3.64362
YGL226W_mRNA	372	323	60	19.2352
YGL055W_mRNA	1533	1484	165	11.5132
YIL039W_mRNA	1422	1373	36	2.71506
YLL026W_mRNA	2727	2678	9708	375.376
YGL184C_mRNA	1398	1349	139	10.6697
YDR163W_mRNA	528	479	64	13.8354
YLR289W_mRNA	1938	1889	34	1.86378
YDL146W_mRNA	1476	1427	10	0.725644
YBR171W_mRNA	621	572	21	3.80164
YGL024W_mRNA	336	287	2.45144	0.884478
YPR191W_mRNA	1107	1058	1757	171.963
YER179W_mRNA	1005	956	2	0.216631
YFR022W_mRNA	2202	2153	76	3.65525
YHR138C_mRNA	345	296	574	200.802
YBL028C_mRNA	321	272	80	30.4557
YEL011W_mRNA	2115	2066	1394	69.8683
YBR135W_mRNA	453	404	21	5.38252
YOL142W_mRNA	723	674	32	4.91629
YGL151W_mRNA	3399	3350	89	2.75101
YJR139C_mRNA	1080	1031	350	35.1526
YKR100C_mRNA	1068	1019	234	23.7788
YCR017C_mRNA	2862	2813	61	2.24547
